,y_true,y_pred_neg,y_pred_hyp,y_pred_hol,edge_i,edge_j
483,1,-3.0027943,3.8895524,0.18594919,90706,90973
484,2,-0.66974884,-1.3779718,2.2710571,60394,60393
485,1,-2.4045796,3.1048598,-0.005942667,56035,50491
486,1,-2.9436226,3.824091,0.12310038,83945,91129
487,1,-2.4936907,2.8985589,0.50181663,19029,16944
488,1,-2.5418282,3.0672975,0.54755956,59223,65629
489,1,-3.2543352,4.0183873,0.5427476,34372,34354
490,2,-0.65449566,-0.87120754,1.9046652,74014,76036
491,1,-3.1120849,4.012489,0.16012028,90090,90982
492,2,-0.9598291,-2.2215383,3.7052176,10366,10356
493,1,-2.074113,2.6446981,0.088433415,16344,17717
494,1,-2.6120207,3.0358036,0.5427894,23948,22277
495,1,-2.650063,2.8113472,0.9653041,28970,28945
496,1,-3.102654,3.5651252,0.8457964,6930,6927
497,1,-1.9511101,2.5303707,0.075185515,56674,55323
498,1,-2.2878256,2.9694421,0.10719447,86408,86407
499,1,0.5106229,-0.22234276,-0.7233523,40772,40771
500,1,-2.679118,3.4700043,0.08414435,217,194
501,2,-0.615198,-2.2013252,3.0601904,8386,8385
502,1,-2.50628,3.0878432,0.3573425,74432,74407
503,1,0.773768,-0.44398415,-0.8195561,45281,45276
504,1,-2.3986146,2.8564758,0.59966606,62176,62173
505,2,-1.3440167,-0.11745902,2.129223,76968,76960
506,1,-1.3854291,2.0300114,-0.24639153,80716,91055
507,2,-1.148598,-2.433554,4.2005754,7024,7019
508,1,-0.5387311,1.1074059,-0.62096953,53123,56226
509,1,-3.0696154,3.8686864,0.4071062,11660,8916
510,1,-2.9755187,3.4506602,0.80003107,20171,25569
511,1,-2.3337224,2.9423409,0.20402901,45056,43604
512,1,-1.2425029,1.6153835,-0.0926388,35566,35565
513,2,-1.3462558,-2.1895254,4.292886,13829,13430
514,1,-2.3185446,2.999613,0.08153201,69830,69825
515,1,-2.6706035,3.3524919,0.3868008,59059,59055
516,1,-2.0370193,2.0623736,0.8832584,23493,16451
517,1,-3.2440817,4.153775,0.28712007,45559,45548
518,2,-0.8712062,-1.5261376,2.857412,9915,9914
519,2,-0.33552235,-1.9571562,2.3936937,59305,59304
520,1,-3.0143404,3.8325255,0.24961269,21484,20422
521,1,-1.1938541,1.6788137,-0.22989953,21206,14208
522,1,-1.8893812,2.046447,0.5464353,13025,13023
523,1,-1.7725983,2.2257915,0.117912464,23656,24147
524,1,-2.732428,3.4601142,0.35984683,62939,58337
525,2,-1.2640535,-1.1233068,3.2683382,47773,47771
526,1,-2.6245928,3.2007866,0.51726806,68291,68247
527,1,-2.2371752,2.8344839,0.105493605,76367,75926
528,1,-2.96672,3.650246,0.50621754,53456,51023
529,1,-2.7721152,3.5395393,0.21090579,36659,36524
530,1,-2.9973645,3.766055,0.34664643,74007,73882
531,2,0.06874392,-1.7306856,1.5025158,10198,10197
532,1,-3.3341057,4.309764,0.14946532,62471,62298
533,1,-2.0209332,2.6455035,0.0009114202,67923,67668
534,1,-2.7728875,3.4964278,0.26212683,8417,8415
535,1,-2.0502648,2.5299823,0.2878883,59119,59110
536,1,-3.3400483,4.177326,0.43963203,51580,54627
537,2,-0.22805552,-1.615821,1.9568269,8317,8316
538,2,1.2202705,-3.122347,0.95390874,11286,11285
539,1,2.538842,-2.7165656,-0.9258639,83917,83916
540,1,-2.7205937,3.4848123,0.17136984,34079,34073
541,1,-2.3404422,2.995999,0.17371431,52832,52811
542,1,-2.7181606,3.4362462,0.30424652,2648,2641
543,1,-3.5419283,4.3059645,0.7306724,29200,29754
544,2,-0.27914834,-2.5558658,2.8585374,61656,61654
545,1,-3.0611253,3.9263067,0.20305099,57934,57608
546,1,-2.129137,2.6935825,0.18371966,39072,39067
547,1,-3.0151799,3.7640104,0.3840489,14466,25327
548,1,2.1672,-2.184134,-0.955313,28152,28151
549,1,-2.5656307,3.3288524,0.09255352,26624,26623
550,2,-1.3662038,-1.3689052,3.6053967,46869,90905
551,2,-1.1696547,-1.4186566,3.272325,47915,47924
552,1,-1.9704729,2.406683,0.31674725,20884,20996
553,1,-2.542333,3.1876955,0.2769413,67876,67805
554,1,-2.7724006,3.2657888,0.69009584,17984,22223
555,2,-1.1294531,-1.8837452,3.5522897,58881,58807
556,1,-0.5732309,1.1171346,-0.44465262,35727,35718
557,1,-2.4524653,2.7746894,0.6565862,58221,65503
558,1,-2.0177133,2.6345644,0.040489905,67530,67725
559,2,-0.9827126,-2.1842449,3.6832094,34657,34644
560,2,-0.96737045,-1.9173236,3.3792243,46876,46872
561,1,-3.0655484,3.8728054,0.28427142,35602,35601
562,1,-2.3396256,2.9857762,0.18894717,36579,36577
563,1,-3.0097668,3.8753805,0.17263727,37083,37001
564,1,-2.5456383,3.231688,0.1892798,12540,12522
565,2,-0.9617498,-1.1562188,2.4993181,59136,59104
566,1,2.5412786,-2.7096193,-0.9075839,83866,85376
567,1,-2.8429022,3.5968454,0.44536895,8693,8365
568,2,-1.8662021,0.96623576,1.708662,77296,77255
569,2,-0.8629152,-1.7531958,3.0121803,34580,34633
570,1,-2.6769884,3.3716533,0.36274716,22673,14676
571,1,-2.4393153,3.136752,0.1311165,26015,26014
572,1,-1.5812091,1.7560358,0.32369292,45149,43363
573,1,-2.6820486,3.4510813,0.08408555,56753,54344
574,1,-0.13861328,0.6769745,-0.74549097,82123,82121
575,1,-1.4058697,1.9557958,-0.26893547,11038,11036
576,1,-2.9333367,3.6875832,0.4927503,45886,45713
577,1,1.2012806,-0.97954,-0.92353415,89680,89679
578,1,-0.6327334,-0.089936115,0.9602464,43402,43400
579,1,-3.3491104,4.33129,0.16159964,62501,62298
580,1,-1.213622,1.0092479,0.5894368,18093,17470
581,1,-2.3613021,2.9767928,0.2932553,75558,73876
582,1,-2.6208808,3.4125931,0.04595085,82023,82079
583,2,-0.88612777,-1.2849095,2.6859214,51267,90909
584,1,-3.0184293,3.8011205,0.40939358,13794,7184
585,2,2.5236423,-2.8108926,-0.8706047,74120,15682
586,1,-3.1171758,3.990242,0.16339636,72815,32
587,1,-2.047456,2.5234952,0.29749346,16945,19893
588,1,-2.3938575,3.093239,0.11896738,70926,70883
589,1,-0.71176517,1.2035398,-0.35425678,14140,21204
590,2,-0.61167973,-1.7439293,2.5823185,64929,64927
591,1,-2.619044,3.3794982,0.12060491,80912,80869
592,1,-2.2367668,2.7990437,0.23770197,4527,4489
593,1,-1.7867599,1.3945581,1.0389041,33577,33576
594,2,0.053060398,-1.5802124,1.3956999,11612,11610
595,1,-3.1104193,4.0160265,0.08017398,10523,10513
596,1,-2.6700082,3.464875,0.07706834,90427,91005
597,2,0.032871436,-2.0081124,1.6959724,9508,9507
598,1,-1.9911014,1.8913431,0.6709349,34559,34558
599,1,0.36856335,-0.04698068,-0.75732374,81370,81368
600,1,-2.1461794,2.7331057,0.28790295,34741,34740
601,1,0.24424522,-0.0056962967,-0.4298077,4089,4087
602,2,-0.92209023,-1.5374992,2.9025977,63071,63020
603,1,-2.8373682,3.673432,0.07956245,88440,91020
604,1,-2.1032512,2.751452,-0.009093741,83230,83226
605,1,-2.2201157,2.7762659,0.3146698,24061,24057
606,1,-2.953263,3.76704,0.15120883,32430,32350
607,1,-2.734147,3.489983,0.160317,34322,36315
608,2,2.385605,-2.6352801,-0.80020845,70616,7316
609,1,-3.32767,4.2929516,0.18795364,66060,58281
610,1,-2.9467938,3.8045511,0.18068448,11248,11180
611,1,-3.0426707,3.8383286,0.38289994,38364,38774
612,1,-2.7420716,3.5786805,0.10381372,83919,83582
613,1,-2.573149,3.2480457,0.27540952,44849,44839
614,1,-2.7731602,3.5771284,0.16288845,39397,39516
615,2,-0.98563665,-1.6514903,3.150526,61257,61222
616,2,-1.2896533,-1.6153635,3.7608764,47641,47576
617,1,-2.3983462,3.0927806,0.13185154,5848,5847
618,1,-1.3729148,1.6302125,0.30076137,51290,51292
619,1,-2.8919954,3.2151346,0.832926,77054,77004
620,1,-1.2557266,1.8732458,-0.30951184,66961,66955
621,1,1.4537897,-1.3989266,-0.9163142,40480,40479
622,1,-0.47616565,-0.338132,0.8076962,45851,45849
623,2,-1.7832285,1.90903,0.6018572,18082,18084
624,1,2.0971246,-2.5658488,-0.6603718,1867,1863
625,1,0.13654487,0.3415775,-0.76099545,83439,83438
626,2,-1.4731748,0.5749841,1.6141146,23970,22169
627,2,-0.9478079,-1.1854664,2.5665095,47513,47501
628,2,-1.7339216,-1.264938,3.9506962,48141,48095
629,1,-2.9092824,3.7286289,0.22200137,2576,2571
630,1,-2.339809,2.4789953,0.7190499,41984,41983
631,1,-2.2098823,2.8844852,0.06055317,88669,91122
632,1,-0.62412614,1.0417366,-0.28989074,15414,22890
633,1,-1.93373,2.5836837,0.05325533,5926,5916
634,1,-1.7046906,1.5659726,1.0072868,19226,23964
635,1,-3.4263318,4.2921324,0.4659222,7213,7184
636,1,1.6802177,-1.8693581,-0.73314846,57360,53843
637,2,2.0419714,-3.3702788,0.064976476,59649,59648
638,1,-2.6562686,3.3795211,0.21501486,58127,57903
639,1,-2.1552896,2.8234756,0.04764572,26781,26886
640,1,-0.03759648,0.63912874,-0.71969664,5913,5910
641,2,-0.9648525,-1.6830853,3.1161926,8809,8807
642,1,-0.6348904,1.2877324,-0.49346492,6205,6204
643,1,-3.2207224,4.1342278,0.2594275,51749,51352
644,1,-2.780793,3.6224022,0.045876835,79243,79247
645,1,-2.1277611,2.7376108,0.022151189,35,31
646,1,-0.9034804,0.30134162,0.76831144,23422,15461
647,1,-3.0751023,3.9680538,0.11650603,51603,54753
648,1,-2.652683,3.4094083,0.08822086,56531,56971
649,1,-2.7968898,3.6124642,0.1327239,983,980
650,2,-1.4474273,0.049330994,2.1147907,50797,43763
651,2,0.21986142,-2.7093937,2.0732367,11094,11093
652,1,-1.5255022,0.9949994,1.0499487,42215,42153
653,1,-2.4876976,3.1707795,0.18994498,58242,43851
654,1,-2.1024876,2.7223444,0.03729543,1747,1745
655,2,-2.4476035,2.6330464,0.8039145,15118,15448
656,1,2.0697582,-2.6414561,-0.565763,33786,33782
657,1,-1.9327116,2.5232265,-0.02286406,4753,4752
658,1,1.1045477,-0.8818536,-0.88420165,31601,31590
659,1,-1.7876854,2.3995705,0.12948918,88930,88929
660,2,-1.088698,-1.6157589,3.298205,48511,48503
661,1,-1.158243,1.7108518,-0.17133377,42834,42831
662,1,-2.1934988,2.7410004,0.20326158,88190,91164
663,2,-0.43582287,-1.390228,2.0820415,57513,44081
664,1,-2.6789281,3.340223,0.36572477,66631,66629
665,1,-2.4308662,3.0129094,0.40074733,16430,18120
666,1,-3.3340204,4.2994685,0.13312088,66178,58281
667,1,-3.42952,4.4028773,0.20429464,39144,40
668,1,-2.3062987,2.9948344,0.11479924,70686,70175
669,1,2.0500584,-2.5841787,-0.4230379,33096,33095
670,1,-2.4361842,2.8685799,0.58324325,28679,28678
671,2,-1.3831105,-1.3280784,3.4289532,16109,47592
672,1,-2.8754587,3.5648959,0.39328238,6880,6783
673,1,-2.2989252,2.95737,0.10270479,86882,86867
674,1,-2.761071,3.5702157,0.12035895,82121,81582
675,1,-2.3898628,3.092282,0.04707179,84761,84730
676,1,-2.7437162,3.5425503,0.14579618,34551,34546
677,1,1.0796485,-1.1499236,-0.5533069,10621,10620
678,1,2.0085006,-2.5113976,-0.43050337,4639,4638
679,1,-0.9715041,-0.6614544,1.99388,16199,18452
680,1,-2.593142,3.3558798,0.15361528,70038,70037
681,2,-1.2885,-0.6037226,2.568073,7455,7452
682,1,-2.7157881,3.5097837,0.11986805,32636,32631
683,2,-0.0073269797,-1.6286758,1.4178709,6930,6929
684,1,-2.962328,3.2674255,0.9861163,16395,15383
685,1,-1.9467613,2.475137,0.064575486,1939,1925
686,1,-3.002881,3.8941314,0.14835647,78795,78336
687,1,-1.5363147,2.1577864,-0.21257299,80781,82136
688,1,-3.7370117,4.7750025,0.23393449,41026,40987
689,1,-3.653876,4.4555354,0.7746549,66138,58232
690,1,-2.24997,2.921929,0.020495238,84530,84505
691,1,-0.6557055,1.249818,-0.5603217,90389,90385
692,1,-2.4474828,3.0833173,0.2751143,69437,69432
693,1,-3.0039365,3.8757973,0.04939792,54746,52715
694,1,-3.3669455,4.366121,0.14603314,37266,36990
695,1,-2.820798,3.4686604,0.49715573,11693,8916
696,1,-2.1916444,2.7558353,0.0995278,34033,34032
697,1,-3.0272574,3.8632534,0.16921692,68129,68089
698,1,-2.7899773,3.5373106,0.2597933,13630,13622
699,1,-2.2553413,2.3691864,0.7591664,24078,17053
700,2,-0.6903154,-1.6529163,2.5401528,61990,61989
701,1,-1.5811615,2.226366,-0.18987226,26602,26592
702,1,-1.6200882,2.1016834,-0.017939704,34852,34739
703,2,-0.4445611,-1.9559138,2.4956527,64562,64543
704,1,-2.9048948,3.752484,0.1468383,82481,81410
705,2,-0.52638656,-1.8512045,2.542469,62826,62818
706,1,-2.5378046,3.241578,0.2676517,63255,63247
707,1,-3.2064567,4.0952325,0.2223754,415,407
708,1,-2.5610704,3.276205,0.24923746,41559,41570
709,1,-1.4405922,1.2632319,0.7811505,76577,76573
710,2,-1.4983869,0.93347704,1.2371471,29478,29123
711,1,-2.791687,3.5652497,0.17821832,19284,19519
712,2,-0.68718696,-1.6603507,2.6328285,9085,9068
713,1,-3.652638,4.6066456,0.5782287,45161,44780
714,1,-2.780521,3.5888078,0.10104127,79308,90998
715,1,-0.32397524,0.83290076,-0.61891204,78675,78668
716,2,-0.25715396,-1.7946764,2.146728,23722,15807
717,1,-1.503718,1.0405184,1.0591567,2466,2465
718,1,-3.031617,3.9172614,0.13006885,84886,84866
719,1,-1.845393,2.0513592,0.4904911,2190,2169
720,1,-3.1266525,4.0232596,0.17312954,77849,77861
721,1,-2.3182185,2.9990325,0.0521872,1767,1707
722,1,-2.4192076,3.1519928,0.030687409,90640,90973
723,1,-2.0520284,2.6343124,0.22688188,22653,15742
724,1,-2.2296576,2.911499,-0.020262772,79706,79701
725,1,-3.0764983,3.9475265,0.17071396,51194,51175
726,2,-0.2749863,-1.8481181,2.1345627,62115,62112
727,1,-2.5022335,3.258569,0.06470392,78600,78596
728,1,-2.5829248,3.28208,0.17412129,23164,18980
729,1,-0.02636491,0.53352004,-0.49119654,10817,10789
730,2,-1.2182488,-0.3043193,2.0806248,14044,14043
731,1,-2.6350377,3.203161,0.46221507,28793,46467
732,1,-2.9167721,3.7639399,0.115188055,86700,90990
733,1,-1.383261,1.9330685,-0.23454285,84214,84213
734,2,0.45429748,-2.7236865,1.8781844,63978,63977
735,2,-1.7191943,-1.5269926,4.1563873,7847,7605
736,1,-2.2727852,2.9272654,0.09995101,83541,91003
737,1,-2.7379146,3.5146964,0.22801417,12423,12412
738,1,-2.2071898,2.704275,0.34613192,34462,34491
739,1,-2.1803415,2.8665063,-0.0047765095,79054,79050
740,1,-2.5361712,3.276699,0.14877138,86788,85938
741,1,-1.5923766,0.71634316,1.6254381,74060,74134
742,1,-2.209305,2.824613,0.10044586,38770,38742
743,1,-3.4818063,4.497861,0.17545806,89207,91235
744,1,-2.9546912,3.7713115,0.17662975,72312,72118
745,1,-2.5193298,3.2862825,0.055762343,80089,80085
746,1,-1.6969484,2.2583768,-0.08465067,43349,43226
747,1,-2.3038807,3.0335586,0.042358074,26153,26151
748,1,-3.0698688,3.9548626,0.16864868,78948,84717
749,1,-2.522024,2.967149,0.58722335,13944,13937
750,1,-3.1723492,3.9954495,0.45417646,19399,20922
751,1,2.2213986,-2.4293215,-0.89352936,5416,5415
752,1,-0.6467823,1.228114,-0.5408693,71619,71629
753,1,-2.9132297,3.5940833,0.49505514,76277,76275
754,1,-1.8732405,2.5058374,-0.011446344,36293,36292
755,1,-2.0333104,2.6015372,0.28682843,31215,31214
756,1,-3.0438128,3.7714365,0.5710978,18661,18664
757,1,-3.4406307,4.434513,0.24837293,88821,88511
758,1,-2.3454018,3.0037959,0.11136213,32402,32344
759,1,-2.72294,3.3577054,0.31793305,24983,19996
760,1,0.067509346,0.3157091,-0.56717896,15549,23576
761,1,-1.8571553,2.4476428,0.019199906,39182,39181
762,2,-0.69189453,-2.1802204,3.1319282,62724,62723
763,1,-3.2957363,4.1110473,0.6896183,23272,17353
764,1,-1.1385814,1.584612,-0.09135692,68808,68806
765,1,-3.5137634,4.31749,0.59379417,6759,6757
766,2,-1.4014106,-1.552659,3.6177433,48184,48180
767,1,-1.8201066,2.3607466,0.09268461,10899,10894
768,1,-2.7277644,3.5196157,0.094648145,84892,84866
769,1,-2.1909235,2.4470568,0.56126386,44993,44992
770,2,-1.5799266,-0.46079296,2.835617,41977,62187
771,1,-1.9259104,2.4523523,0.22010773,6186,6188
772,1,-1.6489096,2.2547297,-0.07922418,78064,78046
773,1,-2.7220635,3.4180465,0.40689796,45887,45713
774,1,-2.496448,3.2102392,0.19370037,39094,6259
775,2,-1.5656042,-0.060707547,2.2869844,30063,30089
776,1,-2.6082366,3.316503,0.1912748,51727,54779
777,1,-1.961544,2.6309352,-0.07872781,87890,87885
778,2,-0.61692584,-2.514066,3.4378366,48647,48641
779,1,-1.9746932,2.2308013,0.5196605,11157,11149
780,1,-2.8615403,3.6855288,0.13201697,4651,42
781,1,-2.5826163,3.2342474,0.23169442,14143,14367
782,1,-2.0608642,1.9690647,0.88306546,6808,6809
783,1,-3.322732,4.276686,0.25046048,7191,7190
784,2,-2.0831788,2.707055,0.11761161,17829,17832
785,2,-0.111502916,-1.2603673,1.3788984,28817,28816
786,1,-2.0540714,2.5848966,0.17581286,33097,30961
787,1,0.12662068,0.29184,-0.6939427,38713,38712
788,1,-2.494057,3.155863,0.2054217,960,829
789,2,-0.9021763,-4.1541734,5.5473766,59852,59851
790,1,-1.9643679,2.513353,0.12469835,83610,83609
791,1,-2.4922755,3.1104062,0.2677587,15239,20403
792,2,-1.379902,1.0301534,0.86196154,7184,7377
793,1,-1.814471,2.480461,-0.13678537,85967,85963
794,2,0.40437394,-2.5255322,1.6187955,6501,90861
795,2,-2.2580154,0.7357525,2.7692714,29914,29755
796,1,-3.239404,4.1406693,0.17187266,27845,27828
797,1,-3.1558926,3.9935446,0.3239182,74985,74427
798,1,-2.767555,3.544781,0.16362897,1676,1608
799,1,-3.0469718,3.6159399,0.78288347,10069,43840
800,2,-1.1235777,-1.1327196,2.8606632,49868,46919
801,1,-2.6720982,3.3288348,0.39296797,27910,27908
802,1,-2.0236387,2.5980005,0.09101606,55826,52598
803,1,-2.8399875,3.639309,0.28352496,18219,20044
804,2,-0.22223435,-1.2026047,1.292696,59672,59671
805,1,-2.4579022,3.0914583,0.23936978,34868,34856
806,1,-2.9961116,3.8669906,0.18706648,78246,83667
807,1,-3.1700594,4.094763,0.13883294,82534,88173
808,1,-2.6931884,3.4301457,0.2064619,72418,72314
809,1,-3.1535513,3.9969878,0.29176667,10678,9480
810,1,-2.3018587,2.927805,0.111044824,72504,72503
811,1,-2.7974517,3.5704415,0.19617154,73593,70118
812,1,-2.6099389,3.4000266,0.08272513,85814,85821
813,1,-2.2274654,2.8576355,0.25513762,61621,61612
814,1,-2.5976348,3.198157,0.3321362,6641,6632
815,1,-2.1843781,2.3916376,0.85835034,20744,22312
816,1,-2.7124302,3.4581277,0.17835876,41019,40987
817,1,2.1631994,-2.247499,-0.95398843,84604,84603
818,1,-2.2276914,2.8010452,0.18585752,36667,36524
819,1,-1.6481924,1.4228463,0.89227545,25458,21242
820,1,-0.78470814,0.5176598,0.809119,19593,25607
821,2,-0.444196,-1.7848927,2.4559448,7266,7265
822,1,-0.54201764,-1.1906221,1.9775759,63673,63671
823,1,-2.6879513,3.443803,0.18498686,57476,50804
824,1,-2.0398445,2.6100118,0.13173676,46247,45854
825,2,-2.4062893,2.7150853,0.6818656,7181,7180
826,1,-2.789883,3.5377524,0.21526751,65943,58281
827,1,-2.5728676,3.2964883,0.14326163,40274,40273
828,1,-2.5872214,3.2869806,0.3012587,76533,75635
829,2,-0.32910594,-1.4627512,1.8983606,65116,65110
830,1,-3.3762407,4.3317986,0.24469061,42503,42455
831,1,-2.8525639,3.2427008,0.82030517,30359,28821
832,1,-1.9773058,2.5993204,-0.030927772,2883,2870
833,2,-1.4448881,-1.5499778,3.7217093,48655,48652
834,2,-2.4118047,2.451222,1.0799621,77421,77417
835,1,-0.60821533,1.2405128,-0.55911076,81343,81344
836,1,2.1157413,-2.1373951,-0.944382,86193,86192
837,1,1.4627521,-1.3565135,-0.8810161,52218,55172
838,2,-0.8070919,-2.3132794,3.4671803,60039,59853
839,1,-2.957532,3.6960244,0.44459656,9157,7545
840,1,-0.2690352,-0.031392645,0.5453253,34318,34278
841,1,-2.0209196,2.5716946,0.1405085,72198,72183
842,1,-0.23799728,0.8580286,-0.6956473,81219,81218
843,1,-2.3433237,2.9556952,0.20534605,42823,42822
844,1,-2.7652888,3.448384,0.405252,45052,43720
845,1,-2.6137908,3.2852125,0.3420569,36241,36239
846,1,1.2073196,-1.175983,-0.74286854,26748,26758
847,2,-0.18791346,-2.6891568,2.825083,7295,7294
848,1,-2.7101004,3.3152232,0.43865135,18517,18414
849,2,-0.7586761,-1.7307467,2.825722,13626,13623
850,2,-1.3598871,-0.82751536,2.8095515,59293,59291
851,2,-1.0357988,-1.3291982,2.942128,47358,47319
852,1,-2.6218414,3.268357,0.46415395,13750,13736
853,1,-2.781332,3.5606463,0.18142012,86651,86737
854,2,-1.0651984,-1.3729334,3.027253,51102,47242
855,1,-2.6957197,3.2959912,0.4510871,75341,74232
856,1,-2.8556373,3.686418,0.14913295,50671,50743
857,1,-1.6584165,1.923125,0.36546633,12719,12721
858,1,-0.5372331,-1.2174559,1.9871256,63672,63671
859,1,-3.6485562,4.709836,0.21024233,88448,91020
860,1,0.32979634,0.048757493,-0.8036288,39513,39181
861,1,-2.561195,3.2880836,0.10137664,43279,43271
862,2,-0.56841797,-2.083459,3.057546,45764,48398
863,1,-2.7153745,3.4616444,0.1988894,23060,26
864,1,-2.6736376,3.3695729,0.35937777,59550,59521
865,1,-3.2956574,4.175958,0.34337094,20860,14367
866,1,-2.8634722,3.6197643,0.28656286,5985,5983
867,1,-2.6141522,3.3035533,0.21191493,19166,14425
868,1,-0.2545117,0.25414038,0.06142444,23774,20782
869,2,-1.0989925,-1.9415871,3.6035664,11733,11653
870,1,-3.1852624,3.8398597,0.71444815,77052,77004
871,1,-2.7989578,3.5943964,0.11070578,5639,5508
872,1,-2.8762255,3.6629305,0.27111566,62007,58335
873,1,-2.5822408,2.9366374,0.6807518,44079,43372
874,2,-1.2416465,-1.1607511,2.9473002,9984,9957
875,2,-1.820822,2.0236592,0.45642567,50605,44128
876,1,-2.6330132,3.4106724,0.1268956,26622,26615
877,1,-3.2819054,4.174387,0.28017727,16765,18980
878,1,-3.1096659,3.9098914,0.35240215,69897,69802
879,1,-2.411202,3.0604784,0.24815997,61476,58335
880,1,-2.0418713,2.6742241,0.05184793,41216,40886
881,2,-0.7080317,-0.6928789,1.5689266,58596,58595
882,1,-1.5834395,0.31913987,1.9829234,30559,30553
883,1,-2.6116574,3.3768947,0.137237,85080,85073
884,1,-3.0857913,3.823952,0.30789924,16811,14631
885,2,-0.83491164,-0.9760423,2.1897302,11260,11179
886,1,-2.834101,3.6934967,0.10134491,90248,90973
887,1,-0.9851336,0.08483974,1.2648854,60077,60075
888,1,1.3249593,-2.308449,0.15050653,42264,42141
889,1,0.54067355,-0.4798065,-0.46040925,75201,75155
890,2,-0.89729875,-2.066697,3.4727337,12252,12251
891,2,-0.96159786,-1.744279,3.09057,61730,61729
892,2,-1.2955023,0.64340246,1.2681125,76799,76800
893,1,0.11491655,0.026809454,-0.25069296,843,87
894,1,-0.6714661,0.99590695,-0.17104922,13033,13029
895,1,-3.1796887,4.067919,0.28935918,62659,65571
896,1,-1.0572027,1.5370686,-0.14755537,81814,81815
897,2,0.85815173,-2.0928473,0.77737457,8658,8657
898,1,0.10430412,0.17733866,-0.45079914,73281,70180
899,2,0.862721,-2.3286378,0.7789576,61515,61512
900,2,-0.52382666,-3.1186905,3.7705827,47154,47151
901,1,-2.688931,3.3513315,0.3649675,17401,15112
902,2,-0.81487244,-0.55514276,1.7241129,30125,30123
903,1,-2.6528487,3.3439538,0.28479135,57716,57608
904,1,-2.9161174,3.6831641,0.33107346,7782,7546
905,2,-1.6854936,2.057299,0.29195112,28682,50495
906,1,0.043754548,0.10261824,-0.38862833,22899,15975
907,1,-2.7041025,2.9117298,0.9932297,76967,76961
908,2,-1.7641404,-1.724254,4.598029,48673,46747
909,1,-2.722764,3.4935033,0.2114,50720,50729
910,1,-2.4332893,3.072666,0.35018584,62454,62452
911,1,-3.0673103,3.937519,0.26058733,1698,1608
912,1,-3.7242577,4.666564,0.56738,59337,58232
913,1,-2.3170063,2.9135435,0.27920488,46548,46155
